run_ts_utc,experiment_name,report,split,model,group_type,group_value,selector_status,edge_threshold,min_probability,min_odds,max_odds,matches,bets,coverage,wins,hit_rate,avg_prob,avg_edge,avg_odds,avg_clv_pct,invested,returned,profit,roi
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,league,england,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,36,2.0548,20,55.5556,0.469407,0.191693,2.7061,-6.4687,1.081429,1.451204,0.369775,34.1931
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,league,france,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,25,1.4269,12,48.0,0.474826,0.172039,2.5856,-11.4737,0.749708,0.914566,0.164858,21.9896
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,league,germany,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,26,1.484,15,57.6923,0.426268,0.183689,2.85,1.7621,0.680187,1.022389,0.342203,50.3101
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,league,italy,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,29,1.6553,16,55.1724,0.440656,0.198141,2.8079,-1.5807,0.832408,1.224994,0.392585,47.1626
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,league,spain,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,23,1.3128,9,39.1304,0.385285,0.169604,3.0522,14.4107,0.47773,0.540525,0.062795,13.1444
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,pick,A,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,103,5.879,52,50.4854,0.452825,0.181072,2.7124,-1.3371,2.902401,3.768525,0.866123,29.8416
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,pick,D,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,22,1.2557,10,45.4545,0.365473,0.197762,3.2786,-1.9053,0.475046,0.649372,0.174326,36.6967
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,pick,H,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,14,0.7991,10,71.4286,0.486535,0.187399,2.5914,-0.6187,0.444015,0.735781,0.291766,65.7107
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,odds_bucket,1.00-1.50,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,1,0.0571,1,100.0,0.864723,0.132787,1.31,-0.7576,0.05,0.0655,0.0155,31.0
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,odds_bucket,1.50-2.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,13,0.742,9,69.2308,0.65544,0.16492,1.7946,-22.8569,0.603088,0.733005,0.129916,21.5418
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,60,3.4247,32,53.3333,0.466259,0.172334,2.5478,-0.6317,1.720181,2.298717,0.578535,33.6322
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,65,3.71,30,46.1538,0.371259,0.200124,3.2351,2.2692,1.448193,2.056456,0.608264,42.0016
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,edge_bucket,10-15%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,36,2.0548,20,55.5556,0.461707,0.135311,2.5789,-5.8154,0.860699,1.162606,0.301908,35.077
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,edge_bucket,>15%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,103,5.879,52,50.4854,0.435644,0.201492,2.8636,0.2044,2.960764,3.991071,1.030307,34.7987
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,confidence_bucket,35-45%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,93,5.3082,41,44.086,0.384836,0.189298,3.1047,3.3547,2.088888,2.778681,0.689793,33.022
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,confidence_bucket,45-55%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,25,1.4269,18,72.0,0.493568,0.16653,2.372,-5.6688,0.760807,1.273411,0.512604,67.3763
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,confidence_bucket,55-65%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,14,0.7991,7,50.0,0.584747,0.193304,2.0457,-15.5792,0.621767,0.627585,0.005818,0.9357
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,mlp,confidence_bucket,>65%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1752,7,0.3995,6,85.7143,0.739629,0.16437,1.5871,-20.0646,0.35,0.474,0.124,35.4286
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,all,all,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,141,8.9638,50,35.461,0.45997,0.17965,2.6873,2.1325,4.075037,3.849345,-0.225692,-5.5384
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,league,england,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,18,1.1443,7,38.8889,0.490247,0.188328,2.6024,-1.9437,0.575298,0.49393,-0.081368,-14.1436
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,league,france,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,26,1.6529,9,34.6154,0.455023,0.186442,2.6998,5.6049,0.760088,0.750939,-0.009149,-1.2037
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,league,germany,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,27,1.7165,8,29.6296,0.459199,0.178639,2.6761,4.8002,0.776955,0.599979,-0.176976,-22.7782
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,league,italy,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,38,2.4158,18,47.3684,0.466679,0.176287,2.6439,1.7031,1.121677,1.440988,0.319311,28.4673
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,league,spain,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,32,2.0343,8,25.0,0.439643,0.174099,2.7859,-0.1369,0.841019,0.563509,-0.27751,-32.9969
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,pick,A,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,117,7.438,41,35.0427,0.469305,0.177164,2.6188,0.5776,3.471952,3.22006,-0.251892,-7.2551
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,pick,D,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,14,0.89,5,35.7143,0.362665,0.196323,3.2986,-0.1126,0.295757,0.294547,-0.001209,-0.4089
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,pick,H,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,10,0.6357,4,40.0,0.486985,0.185397,2.6324,23.4682,0.307328,0.334738,0.027409,8.9186
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,odds_bucket,1.00-1.50,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,2,0.1271,2,100.0,0.862164,0.130959,1.312,0.9219,0.1,0.131198,0.031198,31.1984
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,odds_bucket,1.50-2.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,19,1.2079,10,52.6316,0.643936,0.154513,1.8016,-8.4532,0.863435,0.783479,-0.079956,-9.2603
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,65,4.1322,25,38.4615,0.468565,0.175188,2.5382,5.3453,1.905871,1.995691,0.08982,4.7128
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,55,3.4965,13,23.6364,0.371635,0.195379,3.2195,2.0365,1.205731,0.938977,-0.266754,-22.1239
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,edge_bucket,10-15%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,50,3.1786,16,32.0,0.484374,0.137607,2.4901,3.0885,1.327394,1.016152,-0.311242,-23.4476
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,edge_bucket,>15%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,91,5.7851,34,37.3626,0.446562,0.202751,2.7956,1.6072,2.747643,2.833193,0.085549,3.1136
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,confidence_bucket,35-45%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,78,4.9587,18,23.0769,0.383076,0.184521,3.1033,5.9493,1.705124,1.253219,-0.451905,-26.5028
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,confidence_bucket,45-55%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,37,2.3522,17,45.9459,0.490795,0.185911,2.4252,0.8504,1.201765,1.424019,0.222255,18.494
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,confidence_bucket,55-65%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,15,0.9536,8,53.3333,0.594933,0.159848,1.9532,-0.8033,0.618312,0.622014,0.003703,0.5989
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,mlp,confidence_bucket,>65%,validation_locked_positive_fold_roi,0.125,0.35,1.2,3.5,1573,11,0.6993,7,63.6364,0.717495,0.151062,1.6198,-16.6158,0.549836,0.550092,0.000255,0.0465
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,validation,ensemble,all,all,fallback_not_robust_validation,0.05,0.0,1.01,10.0,1752,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11T13:33:06.675197+00:00,final_market_xg_comparison,validation_locked_selector,test,ensemble,all,all,fallback_not_robust_validation,0.05,0.0,1.01,10.0,1573,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,all,all,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,70,3.9954,32,45.7143,0.58433,0.402018,2.42,6.4806,3.244692,3.375353,0.130661,4.0269
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,league,england,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,23,1.3128,9,39.1304,0.586235,0.509986,2.6152,12.4339,1.124247,1.088959,-0.035288,-3.1388
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,league,france,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,4,0.2283,0,0.0,0.556388,0.333357,2.3825,21.486,0.168917,0.0,-0.168917,-100.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,league,germany,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,16,0.9132,7,43.75,0.599079,0.408438,2.3781,-1.7773,0.733719,0.68005,-0.053669,-7.3147
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,league,italy,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,19,1.0845,11,57.8947,0.584689,0.360742,2.3379,6.1846,0.892654,1.182351,0.289697,32.4534
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,league,spain,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,8,0.4566,5,62.5,0.562475,0.211129,2.1562,-0.9185,0.325155,0.423993,0.098838,30.3971
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,pick,A,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,37,2.1119,19,51.3514,0.59994,0.41659,2.3792,-5.2019,1.730606,1.937549,0.206943,11.9578
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,pick,H,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,33,1.8836,13,39.3939,0.566828,0.385679,2.4658,19.5793,1.514086,1.437805,-0.076282,-5.0381
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,odds_bucket,1.50-2.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,3,0.1712,2,66.6667,0.717442,0.434885,2.0,-16.4328,0.148129,0.2,0.051871,35.0174
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,60,3.4247,29,48.3333,0.584787,0.359087,2.331,2.1216,2.746563,2.990353,0.24379,8.8762
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,7,0.3995,1,14.2857,0.523364,0.75591,3.3629,53.6636,0.35,0.185,-0.165,-47.1429
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,edge_bucket,10-15%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,4,0.2283,3,75.0,0.528476,0.135311,2.15,2.1369,0.11805,0.183839,0.065789,55.7297
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,edge_bucket,>15%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,66,3.7671,29,43.9394,0.587715,0.418182,2.4364,6.7439,3.126642,3.191515,0.064872,2.0748
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,confidence_bucket,45-55%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,27,1.5411,12,44.4444,0.520647,0.356516,2.61,23.2396,1.149322,1.252967,0.103645,9.0179
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,confidence_bucket,55-65%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,33,1.8836,14,42.4242,0.591018,0.381593,2.3388,-3.7432,1.59537,1.482886,-0.112483,-7.0506
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,base,confidence_bucket,>65%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1752,10,0.5708,6,60.0,0.734204,0.592275,2.175,-5.0297,0.5,0.6395,0.1395,27.9
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,all,all,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,43,2.7336,16,37.2093,0.562815,0.300792,2.3123,4.5998,1.895842,1.615172,-0.28067,-14.8045
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,league,england,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,11,0.6993,3,27.2727,0.552383,0.275592,2.3204,9.6089,0.482244,0.277495,-0.204749,-42.4576
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,league,france,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,9,0.5722,1,11.1111,0.566961,0.306242,2.304,2.839,0.383774,0.061746,-0.322027,-83.9108
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,league,germany,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,8,0.5086,3,37.5,0.549908,0.221008,2.2285,2.3926,0.337679,0.259671,-0.078007,-23.1011
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,league,italy,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,8,0.5086,5,62.5,0.558115,0.259784,2.2572,3.8499,0.342204,0.501611,0.159408,46.5826
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,league,spain,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,7,0.445,4,57.1429,0.593999,0.471433,2.469,2.3721,0.349942,0.514648,0.164706,47.0667
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,pick,A,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,25,1.5893,8,32.0,0.56661,0.336307,2.3589,1.1881,1.166888,0.960904,-0.205984,-17.6524
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,pick,H,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,18,1.1443,8,44.4444,0.557544,0.251466,2.2476,9.3384,0.728954,0.654268,-0.074687,-10.2457
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,odds_bucket,1.50-2.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,1,0.0636,0,0.0,0.628345,0.25669,2.0,-1.4778,0.05,0.0,-0.05,-100.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,39,2.4793,15,38.4615,0.562252,0.271734,2.2612,4.6602,1.695842,1.456672,-0.23917,-14.1033
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,3,0.1907,1,33.3333,0.548284,0.693245,3.0814,5.8406,0.15,0.1585,0.0085,5.6667
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,edge_bucket,10-15%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,5,0.3179,4,80.0,0.54166,0.136635,2.1009,-16.1309,0.156135,0.267794,0.111659,71.5147
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,edge_bucket,>15%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,38,2.4158,12,31.5789,0.565598,0.322392,2.3401,7.3276,1.739707,1.347378,-0.39233,-22.5515
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,confidence_bucket,45-55%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,17,1.0807,5,29.4118,0.521168,0.240773,2.3847,1.9659,0.667386,0.396141,-0.271245,-40.643
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,confidence_bucket,55-65%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,25,1.5893,11,44.0,0.584674,0.320334,2.2543,3.0227,1.178456,1.219031,0.040575,3.4431
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,base,confidence_bucket,>65%,validation_locked_positive_fold_roi,0.125,0.5,2.0,7.0,1573,1,0.0636,0,0.0,0.724339,0.832579,2.53,88.806,0.05,0.0,-0.05,-100.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,market,all,all,fallback_not_robust_validation,0.05,0.0,1.01,10.0,1752,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,market,all,all,fallback_not_robust_validation,0.05,0.0,1.01,10.0,1573,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,all,all,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,50,2.8539,31,62.0,0.444433,0.218939,2.7864,-6.4041,1.474729,2.56545,1.090721,73.9608
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,league,england,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,17,0.9703,10,58.8235,0.447945,0.192539,2.7029,-2.1694,0.481604,0.805079,0.323475,67.1662
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,league,france,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,6,0.3425,3,50.0,0.471919,0.166275,2.475,-13.4149,0.170026,0.216467,0.046442,27.3145
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,league,germany,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,8,0.4566,7,87.5,0.455871,0.240067,2.7625,-3.2198,0.238781,0.632872,0.394091,165.0426
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,league,italy,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,9,0.5137,5,55.5556,0.441499,0.210141,2.7744,-18.9948,0.266375,0.383519,0.117144,43.9773
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,league,spain,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,10,0.5708,6,60.0,0.415461,0.286433,3.145,-0.6125,0.317944,0.527513,0.20957,65.914
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,pick,A,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,35,1.9977,23,65.7143,0.468724,0.167181,2.4963,-9.7365,0.983521,1.624013,0.640491,65.1223
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,pick,D,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,15,0.8562,8,53.3333,0.387754,0.339707,3.4633,1.3715,0.491208,0.941437,0.450229,91.6577
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,35,1.9977,23,65.7143,0.468724,0.167181,2.4963,-9.7365,0.983521,1.624013,0.640491,65.1223
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,15,0.8562,8,53.3333,0.387754,0.339707,3.4633,1.3715,0.491208,0.941437,0.450229,91.6577
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,edge_bucket,>15%,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,50,2.8539,31,62.0,0.444433,0.218939,2.7864,-6.4041,1.474729,2.56545,1.090721,73.9608
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,confidence_bucket,35-45%,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,27,1.5411,13,48.1481,0.411987,0.262193,3.0952,0.0446,0.794413,1.265783,0.47137,59.3357
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,validation,meta,confidence_bucket,45-55%,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1752,23,1.3128,18,78.2609,0.482521,0.168163,2.4239,-13.9743,0.680316,1.299667,0.619351,91.0387
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,all,all,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,71,4.5137,28,39.4366,0.449395,0.191809,2.7056,0.5962,2.02674,2.175657,0.148917,7.3476
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,league,england,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,16,1.0172,7,43.75,0.481933,0.197469,2.4925,-10.3208,0.508407,0.624397,0.11599,22.8143
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,league,france,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,8,0.5086,4,50.0,0.471824,0.186617,2.5484,19.7923,0.239001,0.280682,0.04168,17.4395
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,league,germany,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,18,1.1443,9,50.0,0.45784,0.182867,2.6298,1.8978,0.516921,0.69473,0.177809,34.3978
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,league,italy,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,20,1.2715,6,30.0,0.40053,0.210035,3.0461,3.6765,0.515162,0.446476,-0.068686,-13.3329
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,league,spain,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,9,0.5722,2,22.2222,0.463315,0.163748,2.6191,-6.5069,0.247248,0.129372,-0.117876,-47.6752
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,pick,A,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,47,2.9879,22,46.8085,0.475788,0.172104,2.4762,-1.8184,1.384903,1.602993,0.21809,15.7477
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,pick,D,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,23,1.4622,6,26.087,0.383404,0.233877,3.2232,5.023,0.591836,0.572663,-0.019173,-3.2395
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,pick,H,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,1,0.0636,0,0.0,0.726729,0.150433,1.583,12.2715,0.05,0.0,-0.05,-100.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,odds_bucket,1.50-2.00,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,1,0.0636,0,0.0,0.726729,0.150433,1.583,12.2715,0.05,0.0,-0.05,-100.0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,odds_bucket,2.00-3.00,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,49,3.1151,22,44.898,0.473222,0.173054,2.4935,-1.6661,1.436884,1.602993,0.16611,11.5604
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,validation_locked_selector,test,meta,odds_bucket,3.00-5.00,validation_locked_positive_fold_roi,0.15,0.35,1.01,10.0,1573,21,1.335,6,28.5714,0.380593,0.237542,3.2539,5.3191,0.539856,0.572663,0.032808,6.0771
